time,flux,flux_corrected
2459730.083090278,0.9896562403770774,0.9898344609101871
2459730.0852314816,0.9821687091505916,0.989737071577237
2459730.087361112,1.0134727773198149,0.9896352873330573
2459730.089490741,0.989651371983797,0.9895231523697833
2459730.0916203703,1.0080540423195758,0.9894056297054151
2459730.093738426,1.0055898342899592,0.9892946011533598
2459730.0980092594,0.9167156402922382,0.9892018339743475
2459730.1003819443,0.9608218886782376,0.9893108033721904
2459730.102511574,0.98263060222382,0.9895192538534859
2459730.118657408,0.976503977571854,0.9932666155656437
2459730.120787037,0.9935040644341092,0.9938947246556739
2459730.122916667,1.0065125689972338,0.9945109156107167
2459730.1250462965,1.0007929255219727,0.9950978360285619
2459730.1271759258,1.0006672427428025,0.9956448027079562
2459730.1293055555,1.006117515343171,0.9961453438883284
2459730.131493056,1.0023327169179683,0.9966071923410157
2459730.133622685,1.0033259892212525,0.9970062661597142
2459730.1357523147,1.0000519284895866,0.9973580150546143
2459730.1378819444,1.0008624943264144,0.9976665615250925
2459730.140011574,1.0012732346155668,0.9979359180580462
2459730.142141204,1.0013510711481242,0.9981699981873492
2459730.144259259,1.0041236197681611,0.9983719159064451
2459730.146388889,0.9987359122186272,0.9985487903615097
2459730.148530093,0.9982067714943882,0.9987068540796274
2459730.1506597223,0.9988820398502172,0.9988506201335797
2459730.1528703705,0.9984722008477704,0.9989911871526959
2459730.155,0.9968650137177753,0.9991229403095888
2459730.157129629,0.9912168944720918,0.9992550226890119
2459730.1592592592,0.9990047439079276,0.9993889849430518
2459730.161388889,0.9997873745575868,0.9995223187289769
2459730.163599537,1.003086481219688,0.9996560547880465
2459730.1657291665,1.0,0.9997769748007516
2459730.167858796,1.0042391011820038,0.9998882553555989
2459730.169988426,1.000571531662383,0.9999888538151384
2459730.172118056,0.99781852248519,1.0000794496301197
2459730.174236112,1.0025275540026215,1.000160339477715
2459730.1763773146,0.9989354770443346,1.0002321138018844
2459730.1785069443,1.0027329219508043,1.0002929773910538
2459730.180636574,1.0022353726059656,1.0003419757268959
2459730.182766204,0.9994992950901284,1.000378224489522
2459730.184895833,1.0025860189440852,1.0004010856647612
2459730.187152778,1.002728276876779,1.0004089277500854
2459730.1892824075,1.0078861103350536,1.0003995038133682
2459730.1914236112,1.000857847589852,1.0003735254432642
2459730.193553241,0.9992127131875168,1.0003343172285342
2459730.195671296,1.0023269082254986,1.000285158414171
2459730.1978125,0.9980757715535268,1.0002272651037303
2459730.199930556,1.0030414210566596,1.0001639919211258
2459730.2020601854,0.9996257450866348,1.0000954077260205
2459730.2041898146,1.0021766391645417,1.0000236605120691
2459730.2063194443,0.9969133769823788,0.9999507318572244
2459730.208449074,1.0012348253418464,0.9998790752653252
2459730.210578704,0.996576475580028,0.9998101291277083
2459730.212708333,1.0000401413398463,0.9997453213619695
2459730.2148379628,0.9991139964071736,0.9996849256714443
2459730.2169675925,0.999948055576845,0.9996291746648597
2459730.219097222,0.9987267901973323,0.9995783709456548
2459730.221226852,0.9997851099034408,0.9995331574902041
2459730.2233564816,0.9970867034059702,0.9994941368496614
2459730.225486111,0.9959103908111692,0.9994620990911601
2459730.2276157406,0.998854440715326,0.999436457539686
2459730.2297453703,1.0027886712839948,0.9994149469568031
2459730.231875,1.0002932840088583,0.9993951362704495
2459730.234016204,0.9991156938876132,0.9993764182583066
2459730.236145833,0.9980370367734444,0.9993593738328302
2459730.2382754628,0.9986274660954836,0.9993441706611877
2459730.2403935185,1.0016343378572263,0.9993304912205888
2459730.242523148,1.002568622617953,0.999317625435778
2459730.244652778,0.9963402497788982,0.9993066242751768
2459730.246770833,0.9974462993589216,0.9993001096155597
2459730.248912037,0.9981770119368402,0.999299564879165
2459730.2510416666,0.9990590791714729,0.9993054234220283
2459730.2531712963,0.995309247556942,0.9993174700213233
2459730.255300926,1.0014931141954615,0.9993350408186773
2459730.257430556,0.999176697293655,0.9993559783180347
2459730.259560185,1.000084600500114,0.9993787493005032
2459730.2616898147,1.0002153166032426,0.9994021434832933
2459730.2638194445,0.9968937689072688,0.9994253725309493
2459730.265949074,1.001242270817133,0.9994476309367558
2459730.268078704,1.00083990415252,0.9994670029992806
2459730.270208333,0.9997242651543392,0.9994819611748783
2459730.272337963,0.9996678666966948,0.9994915421558647
2459730.2744675926,1.0035735710008582,0.9994945316140177
2459730.2765972223,1.000546599132517,0.9994898512233151
2459730.278738426,0.999303834953672,0.9994778727851911
2459730.280868056,1.0037114945336667,0.999459655708178
2459730.282997685,0.9971854050691772,0.9994361529681003
2459730.2851157407,1.002639592803927,0.9994098148746519
2459730.2872453704,0.998254050191382,0.9993821983081391
2459730.289375,0.9949612695373088,0.9993562034070594
2459730.2915046294,0.9988475265890624,0.9993337829220211
2459730.293634259,1.000928859728116,0.9993145027693929
2459730.295763889,0.9988287411664634,0.9992973286863519
2459730.2978819446,1.0006526771420896,0.999281971613654
2459730.3000115743,1.0008250952358972,0.9992679983989904
2459730.3021527776,0.9979502834613574,0.9992558651284883
2459730.3042708333,0.997309759686212,0.9992468566780547
2459730.306400463,0.9963747809563572,0.9992410489504794
2459730.3085300927,1.0053316810510045,0.9992370291294167
