time,flux,flux_corrected
2459730.083090278,0.991877271749055,0.9925717206142702
2459730.0852314816,0.9842197530557494,0.9924129492074111
2459730.087361112,1.001358140631165,0.992239915060983
2459730.089490741,1.0015635884871026,0.9920278841100493
2459730.0916203703,1.0007853782857616,0.9917678155407169
2459730.093738426,0.998708989398566,0.9914770203113416
2459730.0980092594,0.9668118798833104,0.9909775147616723
2459730.1003819443,0.9826924650214468,0.9908872845053532
2459730.102511574,0.981002100050922,0.9909559276357153
2459730.118657408,0.9820576518658772,0.9949132150441268
2459730.120787037,0.9961308988353764,0.9956783994503179
2459730.122916667,1.0037025585362598,0.9964253036241838
2459730.1250462965,1.004292690388285,0.9971151309955725
2459730.1271759258,1.003012102606436,0.9977259224915737
2459730.1293055555,0.9994719846087144,0.9982526630565384
2459730.131493056,0.9985929732632712,0.9987117446080641
2459730.133622685,1.0021444470246788,0.9990848239913442
2459730.1357523147,1.0011719404872652,0.9993881612836243
2459730.1378819444,0.9992455225495028,0.9996267051656299
2459730.140011574,1.0030026467588682,0.9998054227262595
2459730.142141204,0.9999410146331058,0.9999266570894373
2459730.144259259,1.001522353363762,0.9999942909280629
2459730.146388889,1.0061701755127777,1.0000118869293342
2459730.148530093,0.998655655223088,0.9999842196639487
2459730.1506597223,1.0016170564817042,0.9999262889841897
2459730.1528703705,1.000493718511537,0.999849437351278
2459730.155,0.9996586583956936,0.9997762831635749
2459730.157129629,0.9863340636484974,0.9997228005168121
2459730.1592592592,0.9992518032074136,0.9997023936239396
2459730.161388889,1.000883646035699,0.9997047760671388
2459730.163599537,1.003257937661764,0.9997148393131478
2459730.1657291665,0.997459732766364,0.9997205545887676
2459730.167858796,1.0027298998577543,0.9997178844651183
2459730.169988426,1.0007082356567676,0.999701553283577
2459730.172118056,0.9998704761613386,0.9996710860287034
2459730.174236112,0.999459970672968,0.9996293237991462
2459730.1763773146,1.0015430030510233,0.9995785384535533
2459730.1785069443,0.9975101536730888,0.999522843173528
2459730.180636574,0.9988873066991802,0.9994677068834984
2459730.182766204,0.995521028693674,0.9994155478862207
2459730.184895833,0.9985754747978258,0.9993648055469943
2459730.187152778,1.0052180416064642,0.9993016803573677
2459730.1892824075,1.0026777602404304,0.999221866711215
2459730.1914236112,0.9989225651625488,0.9991224253835947
2459730.193553241,1.001274457391781,0.9990138036601105
2459730.195671296,0.9937064495106822,0.9989073568076686
2459730.1978125,0.9987912401280284,0.9988146150071965
2459730.199930556,0.9966209852501882,0.998742695309394
2459730.2020601854,0.9969130969873664,0.998692960530226
2459730.2041898146,0.9978370035412396,0.9986648029817128
2459730.2063194443,0.9976225633509056,0.9986536428268858
2459730.208449074,1.000235155618952,0.9986529035895922
2459730.210578704,0.9987865297015676,0.9986551977863395
2459730.212708333,1.000426614734648,0.9986560040788585
2459730.2148379628,1.0019012006426065,0.9986528109229961
2459730.2169675925,0.9974614138886694,0.9986480706075066
2459730.219097222,0.9939907601875764,0.9986506419891351
2459730.221226852,0.9978064507969306,0.9986668187130102
2459730.2233564816,0.9996963235763552,0.9986937346921162
2459730.225486111,1.002240438569552,0.9987257231196248
2459730.2276157406,0.9963028505881713,0.9987606137811066
2459730.2297453703,1.002851265975517,0.9988025801076413
2459730.231875,0.9929551567940345,0.9988553466328279
2459730.234016204,0.9996193679450116,0.9989275243069836
2459730.236145833,0.9968828499673432,0.9990187015437381
2459730.2382754628,0.9983053560153567,0.999128223681529
2459730.2403935185,1.000401823650361,0.9992513836996489
2459730.242523148,0.9995963112904094,0.9993844044156698
2459730.244652778,0.9981432214049188,0.9995240531798312
2459730.246770833,1.00022764084501,0.9996677136796474
2459730.248912037,0.9993911150435,0.9998140103644085
2459730.2510416666,1.0012477280940566,0.9999571365706482
2459730.2531712963,0.9985895543618168,1.000094338459368
2459730.255300926,1.003455882693706,1.0002233158966387
2459730.257430556,0.9995292701078368,1.000340624997099
2459730.259560185,1.0032288167177403,1.0004472760420153
2459730.2616898147,1.0007206612677435,1.0005450512335496
2459730.2638194445,0.9989700808608364,1.0006402721565077
2459730.265949074,0.996780081171602,1.0007398592943186
2459730.268078704,1.0028599817932229,1.0008458445018018
2459730.270208333,0.9991208524257994,1.000952982220971
2459730.272337963,1.0010930306292711,1.001056855887347
2459730.2744675926,0.9994061766345372,1.0011500357586751
2459730.2765972223,1.006104150998324,1.0012226147746528
2459730.278738426,1.004690464778626,1.001262523693205
2459730.280868056,1.0036897145318713,1.0012652728410298
2459730.282997685,1.0010679249453038,1.001234995544129
2459730.2851157407,1.0018093513105084,1.0011800909351418
2459730.2872453704,1.0004816632943552,1.0011075471930067
2459730.289375,1.0000589853668944,1.0010248030239577
2459730.2915046294,0.9993835566178332,1.0009368791879947
2459730.293634259,1.0014822405677208,1.0008454866411025
2459730.295763889,1.0017633642999046,1.000748955521905
2459730.2978819446,1.0017531740739882,1.0006470504386211
2459730.3000115743,1.0016190307524475,1.0005405165657262
2459730.3021527776,0.9992220606782772,1.0004345161660435
2459730.3042708333,0.9960882178790804,1.000338307226249
2459730.306400463,0.9991098750704474,1.0002548422135273
2459730.3085300927,1.0024538510281036,1.0001811922930042
