time,flux,flux_corrected
2459730.083090278,1.003924495127522,0.9924375005300148
2459730.0852314816,1.0000080622189649,0.9924680213677688
2459730.087361112,1.0014594768364389,0.992501322203408
2459730.089490741,1.002447292046598,0.9925383120077653
2459730.0916203703,0.9979543321778211,0.9925809609937473
2459730.093738426,0.999230401845621,0.9926320892061098
2459730.0980092594,0.8654737844986038,0.9927834244678719
2459730.1003819443,0.9229254488213086,0.9929091404425903
2459730.102511574,1.00011358834834,0.9930477170507415
2459730.118657408,0.9939508470785124,0.9945366294356985
2459730.120787037,0.999770696185504,0.9947534352774723
2459730.122916667,0.998782072772066,0.994967263680975
2459730.1250462965,0.9997687659465608,0.9951765383827491
2459730.1271759258,0.9978809541671478,0.9953803983750744
2459730.1293055555,0.9967020365741138,0.9955785954604848
2459730.131493056,0.99991514659141,0.995775599521677
2459730.133622685,0.999719128158503,0.9959609862650736
2459730.1357523147,1.0008467207424356,0.9961395825027479
2459730.1378819444,0.9993667903561124,0.9963114664657964
2459730.140011574,0.9999781827469638,0.9964763447876079
2459730.142141204,0.9998776855060248,0.9966342528584404
2459730.144259259,1.000024070563984,0.9967844730942501
2459730.146388889,1.002298606951479,0.9969286425272925
2459730.148530093,0.9986312385388172,0.9970665099333031
2459730.1506597223,1.0023368961415633,0.9971969016130073
2459730.1528703705,1.0001324923900072,0.9973249959527506
2459730.155,1.0021269953067469,0.9974418992876066
2459730.157129629,0.9989347519535224,0.9975526549621476
2459730.1592592592,0.9991661781842712,0.9976577030262901
2459730.161388889,0.998892153459522,0.9977573282319112
2459730.163599537,0.9977718279489084,0.9978555373615576
2459730.1657291665,0.99900225604778,0.9979453371140166
2459730.167858796,1.0019197007845742,0.9980304551078929
2459730.169988426,1.0007617767331571,0.9981112362817852
2459730.172118056,0.9991581766907288,0.9981876756298347
2459730.174236112,0.999030152913341,0.9982600297314106
2459730.1763773146,0.999321546137818,0.9983295165236099
2459730.1785069443,0.998809016399032,0.9983955539298235
2459730.180636574,0.9962968326379922,0.9984587555752127
2459730.182766204,1.0008542575846024,0.9985194129637434
2459730.184895833,0.9983541124626348,0.9985776542686848
2459730.187152778,0.9975255651028678,0.9986369427294461
2459730.1892824075,0.999827064144639,0.9986907197396262
2459730.1914236112,1.0002904464231446,0.9987426451641126
2459730.193553241,0.9984514776226344,0.9987921603257759
2459730.195671296,0.99791348021401,0.998839458706881
2459730.1978125,1.000525597542414,0.9988852242474435
2459730.199930556,0.999124116334842,0.998928289068955
2459730.2020601854,1.0014384165912,0.9989693250042377
2459730.2041898146,1.0006029089906163,0.9990078410134642
2459730.2063194443,1.0021948881060567,0.9990435766755594
2459730.208449074,1.0013751065459564,0.9990764654591671
2459730.210578704,1.0038246995583755,0.9991064841394304
2459730.212708333,1.0003652127491176,0.9991335972678839
2459730.2148379628,1.0005310866593284,0.9991579934955566
2459730.2169675925,1.0013199293468515,0.9991797693307503
2459730.219097222,1.0015466535858906,0.9991990491632363
2459730.221226852,0.998879595249138,0.9992159412010564
2459730.2233564816,1.0020959770478008,0.9992305699503972
2459730.225486111,1.000310720365229,0.9992429609644218
2459730.2276157406,1.0008140850277634,0.9992530769902273
2459730.2297453703,1.0009280988046048,0.9992609945708877
2459730.231875,1.0018866886927968,0.9992667091662055
2459730.234016204,1.00193874623601,0.9992701184471129
2459730.236145833,1.000417725384009,0.9992712599575511
2459730.2382754628,1.0003256141260173,0.9992702239776021
2459730.2403935185,1.0013669799111204,0.9992670472363001
2459730.242523148,1.0036735824255798,0.9992616374745025
2459730.244652778,0.9987249983960244,0.9992540328764348
2459730.246770833,1.0011759027156129,0.9992443868774912
2459730.248912037,1.0029676816692166,0.9992324779975219
2459730.2510416666,1.002049765848134,0.9992183996598227
2459730.2531712963,1.0028583706437009,0.9992022123421533
2459730.255300926,1.0006950292919217,0.9991841119715004
2459730.257430556,0.998981991718575,0.9991642592010079
2459730.259560185,1.000171630889707,0.9991430241731918
2459730.2616898147,1.002762652729249,0.9991205070052287
2459730.2638194445,1.0013715182387686,0.9990967525752252
2459730.265949074,0.997711348073862,0.9990722412710069
2459730.268078704,0.9990425400352464,0.999047061102557
2459730.270208333,0.9988850565368272,0.9990216571838586
2459730.272337963,0.9995527038158396,0.998996120260655
2459730.2744675926,0.9989310890811236,0.9989704933484076
2459730.2765972223,0.9996686747733045,0.9989448507782994
2459730.278738426,0.9992136832973744,0.9989191614092319
2459730.280868056,0.9966005158323508,0.9988936897368161
2459730.282997685,0.9996066016556678,0.9988684030483468
2459730.2851157407,1.0,0.9988432567567556
2459730.2872453704,0.9996974220719956,0.9988178203581823
2459730.289375,1.0024140908849335,0.9987921525259493
2459730.2915046294,1.0002254297441335,0.9987662154250769
2459730.293634259,0.9981968671209382,0.9987401106861411
2459730.295763889,0.9975694168233722,0.998714045295584
2459730.2978819446,0.998291868198154,0.998688428104016
2459730.3000115743,0.996746267602886,0.9986630135915233
2459730.3021527776,1.000803675080756,0.9986377394759087
2459730.3042708333,0.9999672863866194,0.9986128625693722
2459730.306400463,1.0001415000489735,0.9985879264074369
2459730.3085300927,0.996774003392632,0.998563096765521
