time,flux,flux_corrected
2459730.083090278,1.0028535457068934,1.0008202042312786
2459730.0852314816,0.9995016841208096,1.001290756359087
2459730.087361112,0.9996574587223211,1.0017838531288743
2459730.089490741,0.993173489254488,1.002308652235517
2459730.0916203703,0.9947543134808432,1.0028665179501712
2459730.093738426,0.99851940979352,1.0034381171803415
2459730.0980092594,1.028900860502557,1.0044928085639566
2459730.1003819443,1.0094920183673848,1.0049239173180848
2459730.102511574,1.003301071772584,1.0052049262098461
2459730.118657408,1.0071696078388284,1.0051815984419972
2459730.120787037,1.001024648193349,1.0050125904030591
2459730.122916667,1.0039226728117177,1.0048333783283323
2459730.1250462965,1.0054945117216312,1.0046465424470097
2459730.1271759258,1.0032799470469205,1.0044513581901282
2459730.1293055555,1.0033842381905604,1.0042469445265323
2459730.131493056,1.002943203188708,1.0040241125620395
2459730.133622685,1.0053674790078817,1.0037884101852268
2459730.1357523147,1.0093899248788445,1.0035261688403279
2459730.1378819444,1.0027185462626846,1.0032332206259906
2459730.140011574,1.00221683513101,1.0029145362436265
2459730.142141204,1.0019565565325843,1.0025757436755538
2459730.144259259,1.0058474993811592,1.0022221780031413
2459730.146388889,1.0003520501449517,1.0018532316548243
2459730.148530093,0.999952763864148,1.0014764342572033
2459730.1506597223,1.002202699327431,1.0011020870528609
2459730.1528703705,1.0010640513611884,1.0007174079887062
2459730.155,0.9998430489132591,1.0003555835514288
2459730.157129629,0.9978405204578474,1.0000082165210569
2459730.1592592592,1.0001999582039622,0.999679849331589
2459730.161388889,0.997414588040768,0.9993722223093227
2459730.163599537,1.001561175172507,0.999076330882819
2459730.1657291665,0.9980832379250244,0.9988138358689338
2459730.167858796,0.9982049971685192,0.9985773672464728
2459730.169988426,0.9979929268521824,0.9983712500774726
2459730.172118056,0.9971949859322946,0.9981996421351522
2459730.174236112,0.9958699609883628,0.9980673369368032
2459730.1763773146,0.9968370639706202,0.9979748318086803
2459730.1785069443,0.9966246855832078,0.9979231971896678
2459730.180636574,0.9973284444862742,0.997908788698116
2459730.182766204,0.9977569645481084,0.9979267003595322
2459730.184895833,0.9953772571681838,0.9979712902217597
2459730.187152778,0.997982214086374,0.9980403717722237
2459730.1892824075,1.0001587462373152,0.99811498142066
2459730.1914236112,1.0000177411943167,0.9981882410006091
2459730.193553241,0.9994373426459394,0.9982524605815724
2459730.195671296,1.000437151900674,0.9983048361841083
2459730.1978125,0.9988473576624812,0.9983463972689077
2459730.199930556,0.9980520088279752,0.9983799262785777
2459730.2020601854,0.9992640043387716,0.9984110316376626
2459730.2041898146,0.9976062001951292,0.9984441193168476
2459730.2063194443,0.9964671811928152,0.9984844023942441
2459730.208449074,0.9967198236855426,0.998535118030706
2459730.210578704,0.9957376470091812,0.9985949425840244
2459730.212708333,0.9999822588056833,0.9986573687869549
2459730.2148379628,0.9989519734610388,0.9987105487029493
2459730.2169675925,1.0017482320085451,0.9987431215935811
2459730.219097222,1.0013380535770853,0.9987448461701587
2459730.221226852,1.002327582097891,0.9987102961981162
2459730.2233564816,0.9997468880920332,0.9986397432743996
2459730.225486111,1.0013701200689022,0.9985394930349156
2459730.2276157406,1.0003983775355714,0.9984191525376827
2459730.2297453703,0.9958512580652604,0.9982932968645781
2459730.231875,0.9962999542454918,0.998179527895847
2459730.234016204,0.9965448782087796,0.9980910520184278
2459730.236145833,0.9971757216780742,0.9980383282176644
2459730.2382754628,0.9961775710546178,0.9980271206818014
2459730.2403935185,0.9975244068131892,0.9980619807842612
2459730.242523148,0.9966258033296288,0.9981456470790744
2459730.244652778,0.9975123313890631,0.998279490938732
2459730.246770833,0.9968963141981032,0.9984623106078669
2459730.248912037,0.9973168027491603,0.9986965863149107
2459730.2510416666,0.9993213069171176,0.9989759341928601
2459730.2531712963,0.9990273671676976,0.9992972514823504
2459730.255300926,1.000463781578388,0.9996576748030219
2459730.257430556,0.9990326796277328,1.0000555592391192
2459730.259560185,0.9984800014816092,1.0004912634553347
2459730.2616898147,0.9998310139787158,1.0009641892624512
2459730.2638194445,0.99639929348254,1.0014705917214468
2459730.265949074,1.000272568021116,1.0020028424564242
2459730.268078704,1.004853219532696,1.002544417010942
2459730.270208333,1.006839090100353,1.0030752396791667
2459730.272337963,1.0037272016223329,1.0035792237262666
2459730.2744675926,1.010097075606441,1.0040469579047948
2459730.2765972223,1.0071901049297265,1.0044721988610417
2459730.278738426,1.0063795318014566,1.0048606348804623
2459730.280868056,0.9955589536795966,1.0052179204880685
2459730.282997685,1.0066534026007457,1.0055549200273544
2459730.2851157407,1.0073341790906658,1.0058629512436181
2459730.2872453704,1.0072318351532656,1.006135802215287
2459730.289375,1.0049043139868934,1.0063640069797128
2459730.2915046294,1.0084461282137316,1.006540224386701
2459730.293634259,1.010908804143448,1.0066544692612678
2459730.295763889,1.0080214783865211,1.0066993464365095
2459730.2978819446,1.008734632209031,1.006674408411929
2459730.3000115743,1.0107369108154818,1.0065818125962704
2459730.3021527776,1.0082293979091888,1.0064274873233825
2459730.3042708333,1.0064908794391394,1.0062289712599903
2459730.306400463,1.0007663221067131,1.0060029388054699
2459730.3085300927,0.9999374527323912,1.0057699521652848
