time,flux,flux_corrected
2459730.083090278,0.9963113291470286,0.9996320329082664
2459730.0852314816,1.000579715786165,0.9996621790342033
2459730.087361112,0.988821659136708,0.999694367783377
2459730.089490741,0.996144319589164,0.999728882452473
2459730.0916203703,1.000083968325044,0.999765313390526
2459730.093738426,1.0025972984254723,0.9998028079135111
2459730.0980092594,0.9891523653092622,0.9998804470014875
2459730.1003819443,1.0075406180631268,0.9999240167235257
2459730.102511574,0.9998453112095148,0.9999622809227731
2459730.118657408,1.017211073936776,1.0001738176506478
2459730.120787037,0.9994131839263288,1.000184943608474
2459730.122916667,1.000779422620447,1.0001918630150612
2459730.1250462965,1.0002227470798888,1.0001952757011168
2459730.1271759258,1.0004119529084252,1.0001957473286893
2459730.1293055555,1.0017223540054048,1.0001937080087373
2459730.131493056,1.0001019290111328,1.0001893388252938
2459730.133622685,1.000728476884457,1.0001831647241488
2459730.1357523147,1.0022249189578727,1.0001752802199917
2459730.1378819444,1.0019538379644426,1.0001658135151956
2459730.140011574,1.0027423010596306,1.0001549431617605
2459730.142141204,0.9995940244402544,1.000142930803122
2459730.144259259,0.9984447462818862,1.0001301939337282
2459730.146388889,1.0024282981953434,1.0001168342714664
2459730.148530093,1.000897302403687,1.0001029404593282
2459730.1506597223,0.999393882044065,1.000088818873337
2459730.1528703705,0.9987051952705376,1.000074029994721
2459730.155,1.000783791871361,1.0000597394391662
2459730.157129629,1.0021654901344477,1.000045359473006
2459730.1592592592,1.0019214135403796,1.0000308692106046
2459730.161388889,0.999774882175117,1.0000163946060638
2459730.163599537,0.9984933249909272,1.0000016591853864
2459730.1657291665,1.000578159238541,0.9999879880097069
2459730.167858796,0.9992570802019142,0.9999749813414383
2459730.169988426,0.9982084111929084,0.9999627922006766
2459730.172118056,1.000106334435077,0.999951522480842
2459730.174236112,0.9986561888041564,0.9999412248580484
2459730.1763773146,0.999438950968007,0.9999317219262593
2459730.1785069443,0.9990126654556116,0.9999230945686577
2459730.180636574,1.0004317504777387,0.9999151711235754
2459730.182766204,1.0008455236191085,0.9999078033069964
2459730.184895833,0.9988168716709172,0.9999009066741564
2459730.187152778,0.9987901810150271,0.9998941014273441
2459730.1892824075,0.9994159025415836,0.9998881070059724
2459730.1914236112,1.0002088145601629,0.9998823886053287
2459730.193553241,0.9997529747466376,0.9998768895311514
2459730.195671296,1.0,0.9998715332185384
2459730.1978125,1.000164009976162,0.9998661938589066
2459730.199930556,1.0005160035975855,0.9998609914910048
2459730.2020601854,0.9995195127451298,0.9998559139057761
2459730.2041898146,0.9988445665381902,0.9998511415033136
2459730.2063194443,0.9991032941913132,0.9998468419362325
2459730.208449074,1.000069184674772,0.9998431489657378
2459730.210578704,0.998162949833706,0.9998401849152287
2459730.212708333,0.9985086642688806,0.9998381005134434
2459730.2148379628,0.9979193336007048,0.9998369756358443
2459730.2169675925,1.0001164620976664,0.9998368060478242
2459730.219097222,0.9984009178215916,0.9998375062568812
2459730.221226852,0.9981954173645444,0.9998390109540196
2459730.2233564816,1.0003014895953015,0.9998411969281733
2459730.225486111,1.0005543614191337,0.9998438742477447
2459730.2276157406,0.999089036034148,0.9998469184793066
2459730.2297453703,1.0016008424069456,0.9998502934904536
2459730.231875,0.9988458403214534,0.9998539981752401
2459730.234016204,0.9987781118875332,0.999858184994082
2459730.236145833,0.9991524904998026,0.9998629282927141
2459730.2382754628,0.998912436124614,0.9998683198646177
2459730.2403935185,0.9996165374865974,0.9998743594624102
2459730.242523148,0.9988715547099573,0.9998811172263231
2459730.244652778,0.9994750402348204,0.9998885557506583
2459730.246770833,0.9997754055781414,0.9998965869599488
2459730.248912037,0.9984366260307332,0.9999052937127999
2459730.2510416666,0.9993228429108,0.999914478023129
2459730.2531712963,1.0003936534674742,0.9999240453762468
2459730.255300926,1.0000156318755793,0.9999338238631026
2459730.257430556,1.0002377439291528,0.9999436777434312
2459730.259560185,0.9996275471364318,0.9999534953421971
2459730.2616898147,1.0002620765100645,0.999963184716762
2459730.2638194445,0.9999649478869196,0.9999726425703557
2459730.265949074,1.00022769830191,0.9999817716216057
2459730.268078704,1.0005517694584858,0.9999904712130956
2459730.270208333,0.9995487503326042,0.9999986507494896
2459730.272337963,1.001546541837702,1.00000623107735
2459730.2744675926,1.002960562108096,1.0000131148099172
2459730.2765972223,1.0001946717136267,1.00001931314182
2459730.278738426,0.9997926131211692,1.000025048146199
2459730.280868056,0.9996263565293276,1.0000304750865325
2459730.282997685,0.9988984290615786,1.0000357930002792
2459730.2851157407,0.998642988129946,1.0000410628999816
2459730.2872453704,0.99946442578623,1.0000463004289486
2459730.289375,1.00207044736071,1.000051287432143
2459730.2915046294,1.000335866714376,1.0000557702187507
2459730.293634259,1.0011379356356471,1.0000595748060732
2459730.295763889,1.002635495967779,1.0000625512984698
2459730.2978819446,1.0005385438789942,1.0000646071202937
2459730.3000115743,1.0005646429842063,1.0000658187345834
2459730.3021527776,1.0011683694124585,1.0000662603706587
2459730.3042708333,1.00090822887498,1.0000660287842038
2459730.306400463,0.9990787637143292,1.0000652710732538
2459730.3085300927,1.000018120186736,1.0000641464575892
