time,flux,flux_corrected
2459730.083090278,0.9799399965631728,0.9927780425936312
2459730.0852314816,0.9791565631184508,0.9933980915524394
2459730.087361112,0.9988602791450892,0.9940320991739959
2459730.089490741,0.9922689683796188,0.994664431811902
2459730.0916203703,1.0039177098522565,0.9952773691915304
2459730.093738426,1.0049903936246,0.995851150510493
2459730.0980092594,1.018484567746082,0.9968663906041861
2459730.1003819443,0.9921891899454982,0.9973476704039008
2459730.102511574,0.9850272659307197,0.997746059700507
2459730.118657408,0.9899790211340642,1.0002661017355372
2459730.120787037,1.0043167561488848,1.000545697432603
2459730.122916667,1.0052088634116525,1.0008069157196537
2459730.1250462965,0.99990121347982,1.001044038829054
2459730.1271759258,1.001423384300043,1.0012542093467296
2459730.1293055555,1.004347246538028,1.0014342804501162
2459730.131493056,1.002890457945966,1.0015844648300067
2459730.133622685,1.0017593695393896,1.001695190935056
2459730.1357523147,1.0023766444550422,1.0017701485488892
2459730.1378819444,1.0010728195312315,1.0018083851613433
2459730.140011574,1.0060628860801526,1.0018088452346952
2459730.142141204,1.0110702698472769,1.0017702655462877
2459730.144259259,1.0021473279319326,1.0016954948954613
2459730.146388889,1.0006839714742708,1.001592209242876
2459730.148530093,1.0006044861573795,1.0014698504532085
2459730.1506597223,0.995195562792588,1.0013387661023394
2459730.1528703705,0.999425796945136,1.0012004736639888
2459730.155,0.9982964190143386,1.0010680903509588
2459730.157129629,1.0043420888457413,1.000936897966671
2459730.1592592592,0.9998955950663592,1.0008058449315236
2459730.161388889,0.998391454061962,1.0006754946374663
2459730.163599537,1.0025665710205611,1.000541040470484
2459730.1657291665,0.997505968132848,1.0004113326143802
2459730.167858796,1.0008192609051063,1.000280901644505
2459730.169988426,0.999102595661456,1.00014783287806
2459730.172118056,1.0017175875137578,1.0000098880267565
2459730.174236112,1.00551601501838,0.9998654275444956
2459730.1763773146,0.9961513307646114,0.9997111337728661
2459730.1785069443,0.99814210046954,0.999551866611359
2459730.180636574,0.9997357299705742,0.9993874529904083
2459730.182766204,0.9988950719441406,0.9992171061170616
2459730.184895833,0.999424264510452,0.999039867922324
2459730.187152778,1.001983562099115,0.9988430769011707
2459730.1892824075,1.0022265921176163,0.9986482676180408
2459730.1914236112,0.995516785148632,0.9984452500069843
2459730.193553241,0.9997223117679074,0.9982402142199085
2459730.195671296,1.000749833373393,0.9980360222110853
2459730.1978125,0.9989107971164076,0.9978331141468466
2459730.199930556,0.994446207005205,0.9976416798603118
2459730.2020601854,0.9974493031707728,0.9974651336964548
2459730.2041898146,0.9982103680002912,0.9973094831515432
2459730.2063194443,0.9970829488401896,0.9971796239555211
2459730.208449074,0.9942801198992351,0.9970813491676331
2459730.210578704,0.9955301727257538,0.9970204783898176
2459730.212708333,0.992539262022461,0.9970013897694976
2459730.2148379628,0.996371083906721,0.9970268758774132
2459730.2169675925,0.9934851179897884,0.9970971960869015
2459730.219097222,0.9933079630462612,0.9972115061540485
2459730.221226852,0.9969592958352108,0.9973665103610934
2459730.2233564816,0.9950118927694444,0.9975564077325494
2459730.225486111,0.9978105061587708,0.9977745756335885
2459730.2276157406,1.000643561785535,0.99801312261879
2459730.2297453703,1.0006812537556686,0.9982645222047672
2459730.231875,0.997970186113462,0.9985234681811512
2459730.234016204,0.9971934423319172,0.998788142489861
2459730.236145833,1.0052511715457464,0.9990522766314776
2459730.2382754628,1.0021134249725514,0.9993138343273991
2459730.2403935185,0.9971050034141816,0.999572021741546
2459730.242523148,1.0,0.9998326027638491
2459730.244652778,0.9939680438312086,1.000095989089818
2459730.246770833,1.0001733551111358,1.0003613402954166
2459730.248912037,0.99963475963171,1.0006296705982045
2459730.2510416666,1.0004859085485895,1.000891902746293
2459730.2531712963,1.0043734917587217,1.001144038775596
2459730.255300926,0.9991225352055132,1.0013804218327955
2459730.257430556,1.0015377043573113,1.0015967811053947
2459730.259560185,1.004509452412654,1.0017876099158407
2459730.2616898147,1.0063686493568715,1.0019471021663726
2459730.2638194445,1.0085978063134815,1.0020714670248658
2459730.265949074,1.006711350167418,1.0021607135717154
2459730.268078704,0.9982113070610762,1.0022199107628644
2459730.270208333,1.0015517591535184,1.002257016749713
2459730.272337963,0.998322255537885,1.0022777552079738
2459730.2744675926,0.9996517810777654,1.0022858691230745
2459730.2765972223,1.002191760758213,1.0022818015717299
2459730.278738426,1.0018907173222913,1.002263403527099
2459730.280868056,1.0039454213780925,1.0022280323613764
2459730.282997685,1.0031809068576625,1.0021726161070497
2459730.2851157407,1.0041353624892713,1.002095544041726
2459730.2872453704,1.005309017051376,1.0019949169658453
2459730.289375,1.000541680908582,1.0018717097413123
2459730.2915046294,1.00259001047187,1.0017285840880454
2459730.293634259,1.0005496636368183,1.0015678480562151
2459730.295763889,1.0049167341697844,1.0013918484622941
2459730.2978819446,1.0015311384042818,1.001203992666337
2459730.3000115743,0.999703502784353,1.0010067053666667
2459730.3021527776,0.9984704070660244,1.000804936426352
2459730.3042708333,0.998647527553062,1.0006061631433063
2459730.306400463,0.999895876227024,1.0004094961626784
2459730.3085300927,0.9987557404293388,1.0002171376257998
