JD,star0194
2459730.0852314816,0.9866233826663926
2459730.0873611113,0.9869335046539156
2459730.0894907406,0.9964211550157375
2459730.0916203703,1.0339846909278734
2459730.093738426,0.9839022144318351
2459730.102511574,0.9936122789512066
2459730.120787037,1.0283275635200535
2459730.122916667,1.0074568080719646
2459730.1250462965,1.0121649473060923
2459730.1271759258,0.9956256476277419
2459730.1293055555,0.9826967314906737
2459730.1314930557,1.0048789679733034
2459730.133622685,0.9907866283885668
2459730.1357523147,0.9944163231822121
2459730.1378819444,0.9903189878863068
2459730.140011574,1.0119107074449047
2459730.142141204,0.9903399702872332
2459730.144259259,0.9913780886097087
2459730.146388889,0.9962361547607527
2459730.1485300926,1.0110924075992596
2459730.1506597223,0.9983963143450855
2459730.1528703705,0.9699219943789592
2459730.155,1.0051978177791243
2459730.1571296295,1.0072916407194588
2459730.1592592592,1.0185280349860293
2459730.161388889,0.9920429125202477
2459730.163599537,0.9918899413742464
2459730.1657291665,0.9936362286048408
2459730.167858796,1.0546170082454673
2459730.169988426,1.0033431005099642
2459730.1721180556,1.015646687804024
2459730.1742361113,0.9902297926194835
2459730.1763773146,0.9970424399010384
2459730.1785069443,0.9993252138633524
2459730.180636574,1.0172148630437663
2459730.182766204,0.999090999660858
2459730.1848958335,1.0019718242214743
2459730.187152778,1.0012142843229819
2459730.1892824075,0.9881444722772309
2459730.1914236112,0.9984994107210078
2459730.193553241,1.0277047659209628
2459730.195671296,1.0006747861366478
2459730.1978125,1.0150958802189634
2459730.1999305557,1.0112810067323266
2459730.2020601854,1.0038360683275138
2459730.2041898146,0.9868447125845231
2459730.2063194443,1.0347958208259305
2459730.208449074,0.98615917943287
2459730.210578704,1.020897695816546
2459730.2127083335,1.019258462148741
2459730.2148379628,0.9982144872121538
2459730.2169675925,1.0075334389933999
2459730.219097222,1.0152008713500082
2459730.221226852,1.0089798691283285
2459730.2233564816,1.0029656370742175
2459730.225486111,0.9992273410962288
2459730.2276157406,1.0092973213478482
2459730.2297453703,1.002645585947809
2459730.231875,0.9944690726344079
2459730.234016204,1.0070009001022036
2459730.2361458335,0.9962388321188499
2459730.2382754628,1.0118364931960742
2459730.2403935185,1.0116975878343837
2459730.242523148,0.9908645309681305
2459730.244652778,1.008498523285497
2459730.246770833,0.9928577719735818
2459730.248912037,1.0206153235797546
2459730.2510416666,1.0079448524384313
2459730.2531712963,1.0149369660697265
2459730.255300926,0.9818381328967847
2459730.2574305558,1.0135009224632212
2459730.259560185,1.0036276198920906
2459730.2616898147,1.0013646006834591
2459730.2638194445,0.9965517960330182
2459730.265949074,0.9835461403406633
2459730.268078704,0.9960321147685027
2459730.270208333,0.9821054348940856
2459730.272337963,1.0022540455757993
2459730.2744675926,1.0086754643063247
2459730.2765972223,1.0033587694977266
2459730.278738426,0.9828853722872226
2459730.2808680558,0.9929982704290398
2459730.282997685,0.9681708301611941
2459730.2851157407,0.9846769976669493
2459730.2872453704,0.9674454768908115
2459730.289375,0.9793608346359141
2459730.2915046294,0.9718827216144972
2459730.293634259,1.0142754883781147
2459730.295763889,0.9545410922585843
2459730.2978819446,0.9458680686481689
2459730.3000115743,0.8998079127518761
2459730.3021527776,0.8369093110404777
2459730.3042708333,0.44651522155887746
2459730.306400463,1.7482729712085336
2459730.3085300927,1.0030080741587295
