JD,star0069
2459730.0852314816,0.9831110788981094
2459730.0873611113,0.9912692830089491
2459730.0894907406,0.9832284737539544
2459730.0916203703,1.0000594066078357
2459730.093738426,0.9959652880659515
2459730.102511574,0.9816690257576671
2459730.120787037,0.999197761688229
2459730.122916667,1.0011906682629035
2459730.1250462965,1.0029302988292612
2459730.1271759258,1.001220598725116
2459730.1293055555,1.0023147232097993
2459730.1314930557,1.0013079371264733
2459730.133622685,1.0004955257487893
2459730.1357523147,1.0003391408815991
2459730.1378819444,0.9991482610830742
2459730.140011574,1.0003912149204783
2459730.142141204,0.9986297109125353
2459730.144259259,0.996485104008134
2459730.146388889,0.9968308999456098
2459730.1485300926,0.9999892405158747
2459730.1506597223,0.9994992228827067
2459730.1528703705,0.9985170685523772
2459730.155,1.0018596979397847
2459730.1571296295,1.0020738536645288
2459730.1592592592,0.9993482867959075
2459730.161388889,1.0020399433761726
2459730.163599537,0.9958452086786769
2459730.1657291665,0.9991713801170212
2459730.167858796,0.9971414838144403
2459730.169988426,1.0021056059633744
2459730.1721180556,0.9987859757175388
2459730.1742361113,0.9994048056203604
2459730.1763773146,1.0016446345631498
2459730.1785069443,1.0002353398925845
2459730.180636574,1.0011489890958871
2459730.182766204,0.9999112033146276
2459730.1848958335,1.000549153981437
2459730.187152778,0.9996442252482042
2459730.1892824075,0.9973945961086239
2459730.1914236112,1.0014433402124299
2459730.193553241,0.9988683312919708
2459730.195671296,1.0012491094344476
2459730.1978125,1.0023838308407929
2459730.1999305557,1.0017901674305474
2459730.2020601854,1.0016625314718406
2459730.2041898146,1.0017210046402196
2459730.2063194443,1.000652018425781
2459730.208449074,0.9997134843733286
2459730.210578704,1.0020794748748119
2459730.2127083335,0.997597750000089
2459730.2148379628,0.9992096474843093
2459730.2169675925,0.9991442949659368
2459730.219097222,1.0022195321815586
2459730.221226852,0.9988338249794363
2459730.2233564816,1.0030663327372809
2459730.225486111,1.0021685309839203
2459730.2276157406,0.9985099762726027
2459730.2297453703,1.0011388518923887
2459730.231875,1.0014808694906523
2459730.234016204,1.0013759067164276
2459730.2361458335,1.0024733805565271
2459730.2382754628,1.000127252231548
2459730.2403935185,0.9968031668189532
2459730.242523148,1.0001172663786269
2459730.244652778,1.001092736239941
2459730.246770833,0.9974875488421867
2459730.248912037,0.9984156200874525
2459730.2510416666,0.9970438657365467
2459730.2531712963,0.9998952907858457
2459730.255300926,0.9995415866793478
2459730.2574305558,0.9980692988590191
2459730.259560185,1.0018750632862057
2459730.2616898147,0.997378097617229
2459730.2638194445,0.9985905189574515
2459730.265949074,0.9995755455195948
2459730.268078704,1.0002276364577416
2459730.270208333,1.0022649759637507
2459730.272337963,0.999305845610483
2459730.2744675926,1.0010335953553098
2459730.2765972223,0.9990451855321392
2459730.278738426,1.0000178223467213
2459730.2808680558,1.3073122428683936
2459730.282997685,0.9994853008604208
2459730.2851157407,1.0001375945284845
2459730.2872453704,1.0000107594841254
2459730.289375,0.9962628320451193
2459730.2915046294,0.9987338373414765
2459730.293634259,0.9989950304933212
2459730.295763889,0.9963751375523588
2459730.2978819446,0.9995402141813746
2459730.3000115743,0.9972595341047824
2459730.3021527776,1.0016904003473799
2459730.3042708333,1.0021414719660506
2459730.306400463,0.9955157561963999
2459730.3085300927,1.00174453230588
