JD,star0027
2459730.0852314816,1.0000869129697725
2459730.0873611113,1.0113252468941418
2459730.0894907406,1.0033862360693324
2459730.0916203703,1.0023013920837176
2459730.093738426,0.9977937905899508
2459730.102511574,1.006166050276064
2459730.120787037,1.0003581214401562
2459730.122916667,0.999411005990728
2459730.1250462965,0.9985247623242743
2459730.1271759258,1.0
2459730.1293055555,1.0008035011915069
2459730.1314930557,0.9976655685131498
2459730.133622685,0.9987783065189723
2459730.1357523147,1.002345962722005
2459730.1378819444,0.9994596464315713
2459730.140011574,1.001882419666444
2459730.142141204,0.9983888526728923
2459730.144259259,1.0016779462682361
2459730.146388889,1.0012557791030756
2459730.1485300926,1.0022627971578586
2459730.1506597223,0.99878211878937
2459730.1528703705,0.998230265847077
2459730.155,1.0025013449789175
2459730.1571296295,0.998081083350455
2459730.1592592592,0.9972437862081052
2459730.161388889,1.0021555530437012
2459730.163599537,0.9981309276647133
2459730.1657291665,0.9990531196494212
2459730.167858796,0.999189302025736
2459730.169988426,0.9997777671723708
2459730.1721180556,0.9982413392450465
2459730.1742361113,1.000104853622827
2459730.1763773146,1.00254510755045
2459730.1785069443,1.0020331535963232
2459730.180636574,0.9991532444092023
2459730.182766204,1.0003342781799223
2459730.1848958335,1.001656948930533
2459730.187152778,1.000155063909492
2459730.1892824075,1.0000240996031948
2459730.1914236112,0.999282426358256
2459730.193553241,0.9988298913715786
2459730.195671296,0.9987529337062081
2459730.1978125,0.9998109065406491
2459730.1999305557,1.0013542008207108
2459730.2020601854,0.9992252578551594
2459730.2041898146,0.999401359733379
2459730.2063194443,0.9999439671233803
2459730.208449074,0.9981000558181644
2459730.210578704,0.9985534472358244
2459730.2127083335,0.9996070938743555
2459730.2148379628,0.9987779872879535
2459730.2169675925,0.9987098369666503
2459730.219097222,0.9967911917461197
2459730.221226852,0.9996070479250166
2459730.2233564816,1.0002304341308288
2459730.225486111,1.0004110943663236
2459730.2276157406,0.9993914179317372
2459730.2297453703,0.9984617631943455
2459730.231875,0.9981780024079581
2459730.234016204,0.9997222799614268
2459730.2361458335,0.9987399323897793
2459730.2382754628,1.0001738422675681
2459730.2403935185,0.9998814817618499
2459730.242523148,0.9998478476983115
2459730.244652778,0.9990500114540548
2459730.246770833,0.9999095683128371
2459730.248912037,1.0008420971316916
2459730.2510416666,1.000869158503
2459730.2531712963,1.000436419507263
2459730.255300926,1.0011437255400202
2459730.2574305558,1.0016067440285508
2459730.259560185,1.0007051669072908
2459730.2616898147,1.0026494368219918
2459730.2638194445,0.9998702018632553
2459730.265949074,0.999397232756324
2459730.268078704,1.0010829180190777
2459730.270208333,1.0008263876704766
2459730.272337963,1.001456142614841
2459730.2744675926,0.9997273478398745
2459730.2765972223,1.0017901501131625
2459730.278738426,1.0006383791802216
2459730.2808680558,1.0014948585099934
2459730.282997685,1.0008276122717605
2459730.2851157407,1.0001995249502262
2459730.2872453704,1.0021197798255603
2459730.289375,0.9998150588763512
2459730.2915046294,1.0021448373931865
2459730.293634259,1.0018334451306614
2459730.295763889,1.0004867253460499
2459730.2978819446,1.001316998201638
2459730.3000115743,1.0011803845151461
2459730.3021527776,1.0012201435031338
2459730.3042708333,1.0026610786344994
2459730.306400463,0.9998261390671594
2459730.3085300927,0.9988484051437948
