JD,star0175
2459730.0852314816,0.961243555534979
2459730.0873611113,1.0041452052397835
2459730.0894907406,1.0024491658744266
2459730.0916203703,1.0346241993689795
2459730.093738426,1.0167479892895142
2459730.102511574,1.0058536744832918
2459730.120787037,1.0036952773677867
2459730.122916667,1.0043434823052417
2459730.1250462965,1.0062986583459073
2459730.1271759258,0.9777213633756145
2459730.1293055555,1.0073047064423823
2459730.1314930557,0.9762269604978038
2459730.133622685,0.9971293081920795
2459730.1357523147,0.9742902946161983
2459730.1378819444,1.012980959006576
2459730.140011574,0.9950376757208922
2459730.142141204,0.9932199733675959
2459730.144259259,1.0187532052785608
2459730.146388889,1.0067838595559992
2459730.1485300926,1.031331555376169
2459730.1506597223,0.99620417777818
2459730.1528703705,1.003029839747126
2459730.155,0.9754502043024476
2459730.1571296295,0.9949629230136416
2459730.1592592592,0.9867107132484645
2459730.161388889,0.9865965302295218
2459730.163599537,0.9751468961218572
2459730.1657291665,1.015021826040133
2459730.167858796,0.9578672179750533
2459730.169988426,0.9840950118215046
2459730.1721180556,0.9880083954413638
2459730.1742361113,0.9896528172814769
2459730.1763773146,1.023604497786248
2459730.1785069443,0.9934601688266872
2459730.180636574,1.0
2459730.182766204,0.9947901251596863
2459730.1848958335,1.0132111852205747
2459730.187152778,0.9864529819072576
2459730.1892824075,0.9877224569591382
2459730.1914236112,0.9919671554414083
2459730.193553241,1.0115167020361953
2459730.195671296,0.9657459345642677
2459730.1978125,1.0194542076834205
2459730.1999305557,0.9737323671619803
2459730.2020601854,0.9963200595159502
2459730.2041898146,1.0031022819703213
2459730.2063194443,1.034494283213022
2459730.208449074,1.0063130835647114
2459730.210578704,1.0127122615519877
2459730.2127083335,0.9834372210696166
2459730.2148379628,0.9985362832331163
2459730.2169675925,1.0057517776057625
2459730.219097222,1.008531173544778
2459730.221226852,1.0166150530482938
2459730.2233564816,1.0159699169572478
2459730.225486111,0.9903325694270815
2459730.2276157406,0.9822366900562256
2459730.2297453703,1.0069052485053458
2459730.231875,0.9794821489628238
2459730.234016204,0.9826986056706896
2459730.2361458335,0.9746453344773239
2459730.2382754628,0.9843789224045798
2459730.2403935185,1.0073533590061479
2459730.242523148,1.00714784291414
2459730.244652778,0.9935239318759815
2459730.246770833,0.9969536474308176
2459730.248912037,0.9761451750233621
2459730.2510416666,0.9967103180834852
2459730.2531712963,1.0003841194417278
2459730.255300926,1.0187807507211808
2459730.2574305558,0.9775139415096524
2459730.259560185,1.0136036006342763
2459730.2616898147,0.994594082480893
2459730.2638194445,0.9984290611884572
2459730.265949074,1.0060076855068902
2459730.268078704,1.0158217548127615
2459730.270208333,1.0194693452140795
2459730.272337963,1.0057658128493259
2459730.2744675926,1.0083242856732648
2459730.2765972223,0.9937526830732275
2459730.278738426,1.0027958006667737
2459730.2808680558,1.0189457200923098
2459730.282997685,1.0263614637139022
2459730.2851157407,1.0180319113189285
2459730.2872453704,1.0055293095422677
2459730.289375,0.9842945769203081
2459730.2915046294,0.986519935199453
2459730.293634259,1.016121601397223
2459730.295763889,0.9644928274255723
2459730.2978819446,0.9929723420544135
2459730.3000115743,0.9319747441181845
2459730.3021527776,0.856870101087317
2459730.3042708333,0.5872374523492684
2459730.306400463,1.7302200272684611
2459730.3085300927,1.0053630241282305
