JD,star0073
2459730.0852314816,0.9773524992385114
2459730.0873611113,0.9966633182530122
2459730.0894907406,0.9829871808676461
2459730.0916203703,0.9993262057227057
2459730.093738426,1.0038104202292075
2459730.102511574,0.9745951189518396
2459730.120787037,0.9956725937452874
2459730.122916667,1.0004710544522122
2459730.1250462965,1.000587775007981
2459730.1271759258,0.9994421287343087
2459730.1293055555,0.9991394251963212
2459730.1314930557,1.0055731170176951
2459730.133622685,0.9968677412879137
2459730.1357523147,1.0023250920501006
2459730.1378819444,1.002174776110089
2459730.140011574,1.0029982182798225
2459730.142141204,0.9953009367355781
2459730.144259259,1.0027170928583093
2459730.146388889,1.0035539286174775
2459730.1485300926,1.0029407835537598
2459730.1506597223,0.9979163476228836
2459730.1528703705,1.0018634227830319
2459730.155,1.0008863779312605
2459730.1571296295,0.9980020367884247
2459730.1592592592,0.9979231937147679
2459730.161388889,1.0017708469443445
2459730.163599537,0.99906212656096
2459730.1657291665,0.9998694768619589
2459730.167858796,0.9983748645902242
2459730.169988426,1.0005903913046652
2459730.1721180556,1.0003718765260075
2459730.1742361113,1.00038430953245
2459730.1763773146,1.0026612203065006
2459730.1785069443,1.00149639143922
2459730.180636574,0.9997157383629667
2459730.182766204,0.9994870887521807
2459730.1848958335,0.9983277101428522
2459730.187152778,0.9988513327039685
2459730.1892824075,0.9989828545738121
2459730.1914236112,1.0042836948374054
2459730.193553241,1.0010426034587414
2459730.195671296,1.000832933210417
2459730.1978125,0.9989503836316382
2459730.1999305557,0.9989218371511901
2459730.2020601854,0.9995627807068519
2459730.2041898146,1.002824362997778
2459730.2063194443,1.0001774778296701
2459730.208449074,0.9975708078964205
2459730.210578704,0.9987615418460145
2459730.2127083335,0.9994236418505962
2459730.2148379628,0.9980928373370573
2459730.2169675925,0.9978994474819102
2459730.219097222,0.9993890968001219
2459730.221226852,0.9995217545954539
2459730.2233564816,1.0012602275675746
2459730.225486111,0.9991971294447592
2459730.2276157406,0.9982856683860107
2459730.2297453703,0.9974176628880591
2459730.231875,1.000809603005815
2459730.234016204,0.999866069548217
2459730.2361458335,0.9969567374468421
2459730.2382754628,1.0012114301205797
2459730.2403935185,0.9991737558127085
2459730.242523148,0.9984079872565029
2459730.244652778,1.000240678694702
2459730.246770833,1.002206678262101
2459730.248912037,1.0035180591680875
2459730.2510416666,1.0013567272056625
2459730.2531712963,1.00315636751558
2459730.255300926,0.9992698549346833
2459730.2574305558,1.0020775707043337
2459730.259560185,0.9949632127140685
2459730.2616898147,0.9998236194746263
2459730.2638194445,1.0027225000476878
2459730.265949074,1.0033246813539147
2459730.268078704,1.0010003911535386
2459730.270208333,1.0005579291166626
2459730.272337963,0.999135373848793
2459730.2744675926,0.9985552263294025
2459730.2765972223,0.9968645836598928
2459730.278738426,0.9989423060712311
2459730.2808680558,1.001708866563096
2459730.282997685,1.0006575084971023
2459730.2851157407,1.0004368924600242
2459730.2872453704,1.0019470925052918
2459730.289375,1.0018035966720515
2459730.2915046294,1.0005294907053401
2459730.293634259,1.000130523138041
2459730.295763889,0.9981637643976385
2459730.2978819446,1.0024674393704893
2459730.3000115743,0.9993885865471935
2459730.3021527776,0.9987067003730682
2459730.3042708333,1.002378133023485
2459730.306400463,1.0026527317758915
2459730.3085300927,0.9984658754622613
