JD,star0134
2459730.0852314816,0.9793200013277542
2459730.0873611113,0.983147481234416
2459730.0894907406,0.9857826835025493
2459730.0916203703,0.9966669154381886
2459730.093738426,0.9959792279570084
2459730.102511574,0.9824531766320143
2459730.120787037,1.0006370077458153
2459730.122916667,1.0085065034864649
2459730.1250462965,1.0050404209166819
2459730.1271759258,1.0028679680647636
2459730.1293055555,1.0024649405150479
2459730.1314930557,1.0018410512236744
2459730.133622685,1.0016374004761561
2459730.1357523147,1.003511530830432
2459730.1378819444,0.9991534612867529
2459730.140011574,1.0001902855970584
2459730.142141204,1.0067847307657276
2459730.144259259,0.9992802713442559
2459730.146388889,0.9998618858669815
2459730.1485300926,0.9994171405684404
2459730.1506597223,0.991979307361664
2459730.1528703705,0.9977402361187006
2459730.155,0.9968084186951534
2459730.1571296295,1.0008480886457356
2459730.1592592592,1.0015662565669308
2459730.161388889,1.0025182772386976
2459730.163599537,1.002712536697328
2459730.1657291665,1.0009070773229918
2459730.167858796,0.9988262564620844
2459730.169988426,0.9996991070870567
2459730.1721180556,1.0025458892468775
2459730.1742361113,1.0061535815207914
2459730.1763773146,1.0026316836310656
2459730.1785069443,1.0029010613654716
2459730.180636574,0.9994497908055652
2459730.182766204,0.9990137794377256
2459730.1848958335,1.0014285609186642
2459730.187152778,1.0033090203179154
2459730.1892824075,1.0006888827808356
2459730.1914236112,1.0025197395600391
2459730.193553241,1.0032342239964238
2459730.195671296,1.0016889657545989
2459730.1978125,0.9992897671055999
2459730.1999305557,0.9988436363747472
2459730.2020601854,0.9957833201663578
2459730.2041898146,1.000533961921487
2459730.2063194443,0.9998811611122379
2459730.208449074,0.9985828381271673
2459730.210578704,0.9976201723138122
2459730.2127083335,0.9968737369843279
2459730.2148379628,0.9969890821120886
2459730.2169675925,0.9935502855549752
2459730.219097222,0.994933334762818
2459730.221226852,0.9977596314740479
2459730.2233564816,0.9940959652679338
2459730.225486111,0.9995138355720339
2459730.2276157406,0.9974847653820154
2459730.2297453703,0.9972568965678679
2459730.231875,0.9962212713850652
2459730.234016204,0.9918646297919538
2459730.2361458335,1.0003833684764685
2459730.2382754628,0.9974433871085164
2459730.2403935185,0.9929955811589313
2459730.242523148,0.9989431027473382
2459730.244652778,0.9953957547011788
2459730.246770833,1.003239897640889
2459730.248912037,0.9954363658088402
2459730.2510416666,0.9979870621187268
2459730.2531712963,1.0027036595936514
2459730.255300926,1.0
2459730.2574305558,1.0016309691000072
2459730.259560185,0.996641365032988
2459730.2616898147,0.9963382218561427
2459730.2638194445,1.0003600479899486
2459730.265949074,1.006008867362507
2459730.268078704,1.0002699772584431
2459730.270208333,1.0024475694798498
2459730.272337963,1.001454192616479
2459730.2744675926,1.0027471814387663
2459730.2765972223,1.0026213433927647
2459730.278738426,1.0053311899094324
2459730.2808680558,1.0007232758256595
2459730.282997685,0.9980163711719555
2459730.2851157407,0.9983247092252355
2459730.2872453704,0.9975385985256433
2459730.289375,0.9921280158291692
2459730.2915046294,0.9994632847617863
2459730.293634259,1.0008370870922254
2459730.295763889,1.002736914525068
2459730.2978819446,0.9960568509905448
2459730.3000115743,1.0005115589456575
2459730.3021527776,1.0010965981546147
2459730.3042708333,1.0068553774487436
2459730.306400463,0.9945125294988386
2459730.3085300927,1.0008586141278144
