JD,star0070
2459730.0852314816,0.9876512198584085
2459730.0873611113,1.0005621652829126
2459730.0894907406,0.996683463302983
2459730.0916203703,1.003314253586724
2459730.093738426,0.998988992543497
2459730.102511574,0.992798146949024
2459730.120787037,0.9986725182349939
2459730.122916667,0.9972848230202476
2459730.1250462965,1.000399902570747
2459730.1271759258,1.0013439649025744
2459730.1293055555,1.0026357135522932
2459730.1314930557,1.003101320398549
2459730.133622685,1.000538445660452
2459730.1357523147,0.9987603081464913
2459730.1378819444,0.9974244467820201
2459730.140011574,1.0019367945162088
2459730.142141204,1.0002599846945899
2459730.144259259,0.9991905090620324
2459730.146388889,1.0002522647470073
2459730.1485300926,0.9971024284217878
2459730.1506597223,1.0012738716864094
2459730.1528703705,0.9997183615503832
2459730.155,1.001584333529618
2459730.1571296295,0.9940285229582172
2459730.1592592592,0.9971078645055678
2459730.161388889,0.999499341306426
2459730.163599537,1.0039913946797372
2459730.1657291665,1.0007350715387573
2459730.167858796,1.0012579787847573
2459730.169988426,1.0021506952044281
2459730.1721180556,1.0012490846237998
2459730.1742361113,1.000247689165027
2459730.1763773146,1.0003867274694629
2459730.1785069443,1.0027110739440768
2459730.180636574,1.0010045421485403
2459730.182766204,1.0013143521731074
2459730.1848958335,0.9978758226251618
2459730.187152778,0.9980611562323477
2459730.1892824075,0.9993174771551729
2459730.1914236112,0.9974571822943565
2459730.193553241,0.9989567335323465
2459730.195671296,0.9985113008743602
2459730.1978125,0.999592160423867
2459730.1999305557,0.9971651510632719
2459730.2020601854,1.0006691495438242
2459730.2041898146,1.0015618782437945
2459730.2063194443,0.9992863444606926
2459730.208449074,0.9993339454797795
2459730.210578704,0.9989272491993829
2459730.2127083335,0.9997685882658929
2459730.2148379628,0.998989312933176
2459730.2169675925,0.9976563476553743
2459730.219097222,0.9980292096148655
2459730.221226852,0.9975565881155664
2459730.2233564816,1.001323384665303
2459730.225486111,0.9989265682190128
2459730.2276157406,1.0011686214878475
2459730.2297453703,0.9997465770645971
2459730.231875,1.0003653055532555
2459730.234016204,1.001442398512105
2459730.2361458335,1.000500006682526
2459730.2382754628,0.9996638353969811
2459730.2403935185,0.9975121666321457
2459730.242523148,1.0007631683513376
2459730.244652778,0.9996170488721329
2459730.246770833,1.0013678840986138
2459730.248912037,0.9995917877583742
2459730.2510416666,0.9994110385408752
2459730.2531712963,0.9988700941484225
2459730.255300926,1.0020620675130205
2459730.2574305558,0.9996014817219515
2459730.259560185,1.0033991284899788
2459730.2616898147,1.0009565521218606
2459730.2638194445,0.9981172016639315
2459730.265949074,0.9994711030606778
2459730.268078704,1.0033784045308805
2459730.270208333,1.00219975445425
2459730.272337963,1.0002711463500071
2459730.2744675926,0.9998052580533567
2459730.2765972223,1.0026955080968836
2459730.278738426,0.9981525563713721
2459730.2808680558,1.0031242095898454
2459730.282997685,1.0002230785867363
2459730.2851157407,1.000953260521225
2459730.2872453704,0.9976511825511546
2459730.289375,1.0007493420551423
2459730.2915046294,0.999875082981027
2459730.293634259,1.0001249170189728
2459730.295763889,0.9992097043101105
2459730.2978819446,0.9980451578526115
2459730.3000115743,1.0005449899576424
2459730.3021527776,0.9983761068299539
2459730.3042708333,1.0011001404846456
2459730.306400463,0.9990532987668626
2459730.3085300927,1.0012144516801684
