JD,star0006,star0007,star0008,star0009,star0010,star0011,star0012,star0013,star0014,star0015,star0016,star0017,star0018,star0019,star0020,star0021,star0022,star0023,star0024,star0025,star0026,star0027,star0028,star0029,star0030,star0031,star0032,star0033,star0034,star0035,star0036,star0037,star0038,star0039,star0040,star0041,star0042,star0043,star0044,star0045,star0046,star0047,star0048,star0049,star0050,star0051,star0052,star0053,star0054,star0055,star0056,star0057,star0058,star0059,star0060,star0061,star0062,star0063,star0064,star0065,star0066,star0067,star0068,star0069,star0070,star0071
2457393.501808333,1.0035891460767359,1.0064234546874304,1.0015292183023117,0.9986255573027096,1.000625108410413,0.9918152813724376,1.0021326222923017,0.9861984940853142,1.0058011437564107,0.9894546690128677,1.0052124244193403,0.9922266315668037,0.9908190020897018,1.0026585857078918,1.0083542467415307,0.9920940453399308,1.0142878469258247,0.9851173003419393,0.9867582100106983,1.0028461367644121,0.9968848469569193,0.9950680277287003,0.9965812632916397,0.9899265048903501,1.0131770979261951,1.0091554883078522,1.0159850849213865,0.9933500985650584,1.0113050466779794,0.9893068037276672,1.0048685485928763,0.9546197507129162,1.0005093714588158,0.9900609439510283,0.9691132136722619,1.000524452550893,0.9941694385919693,1.0181651467468014,1.001018172523529,1.0039765851122515,1.0029441852608338,1.0161797987401737,0.9775287991311822,1.0073294227128171,1.0020012118341226,1.003080982697241,0.9958056895522394,0.9919702953578806,0.9900272014312769,1.0018456063428811,1.0190707949063027,0.989377686679588,1.0144684968264035,1.000212403472942,0.9878066680296635,0.9897816193889581,0.9948672596634616,0.9783663438234287,0.9918089763234589,1.0170140254421531,1.014230758630455,0.9910165391932851,0.9914966213134733,1.001958937061815,1.0067272982428521,0.988573707500862
2457393.5023854165,0.9972839496080326,0.9990130066454406,0.9998519479056894,1.0004426168828555,0.9968685950191036,0.9891151208628018,1.0005769265989504,0.9866827534528898,0.9994577779612472,1.013947809814619,0.9956671467852265,1.005502228443483,1.009694905532241,1.0109668903640103,1.015854470404933,0.9930344104448093,0.9912563920331111,0.9725997297077045,1.0142489666241947,0.9872432369274893,0.9999486976307305,0.9923936599307045,0.9946453353115378,1.0034558918122933,1.0075757134581478,0.9979875848263874,0.9714384250455221,0.995272894565085,0.9828355231306505,0.9858427148572262,0.9991028024960271,1.0756316694047328,0.9808185381064007,1.0004076184452244,1.0144007112207505,1.0102988293623887,0.9747088851259542,1.0096630936979571,0.990070227000955,1.013229490538803,1.009486340658564,1.0044359102742748,0.9774341523167811,1.0031237925118985,1.0177138428705934,0.9939274014071968,0.9943419199941897,0.9990568516534276,0.9935791929448604,1.005455148911478,0.9992122529514539,1.0119522188464478,1.0113835951354921,0.9985107838242933,1.0009280701452345,1.0404629931551777,1.0058097159194592,0.9894355358223433,1.0099629063676032,0.9901899458888864,1.0124023455629871,1.007092473618066,0.9782048265892095,0.99677504913349,0.9830246428616114,1.0161334063306482
2457393.5029621413,0.9944294918219843,1.0018533437768584,1.0067933651083223,0.994309514603106,1.0055929685422065,0.9943140488759109,1.0053283156998656,1.006530991854928,1.0017820053629716,0.9867099799470957,0.9887497666774391,1.0005059083622407,1.0057186913982223,0.9875333584185632,0.989335809186984,0.9899065566215126,1.0010320745284225,1.00603531161942,1.0017765797893132,1.007020697085151,1.003952409540765,1.0059712039534454,1.0007713593908518,1.0138305474760614,1.0012321354784106,0.9869982439992121,0.9924018969635396,1.0168432202673667,0.9990794044034744,1.0029023755508453,0.9949248290234467,0.9666382593679741,0.9913202350276263,0.9882913582478834,1.009060570979517,1.003154421859407,1.018104214199726,0.9808904392636659,0.9879590469175199,0.9913101722438311,0.9802857093599854,1.0052888772126443,1.0108699512180765,0.9952368426933467,0.998578581367939,0.9938720170476806,1.00064263630206,0.9803790845693348,1.0028559980034655,1.009811795441469,0.9817253256571992,1.0151139984873836,1.0184085973664894,0.995113596330559,0.9969156487239552,1.0036795531820024,0.9851678736956615,0.9934853973894707,0.9926108432299293,1.0124046322291576,1.0335316931592085,1.0125903468651487,0.9950680067835336,1.0268288263440233,1.0069260501630068,1.0146127310424111
2457393.503535185,1.0068596242372934,1.003213069228158,0.9954627235921046,0.9977329719868288,1.0049219431869247,0.9989360123128728,0.9953420825235535,1.0051424823767359,0.9942282981369832,0.9962082515393018,1.0178653671682254,0.9946192852462078,1.0025231276754558,0.9959577731386352,0.9970599412207162,0.9986051748339851,1.006902045212568,0.9791298699388377,1.0051482084343715,0.9978875134905516,0.9957712884472119,0.9863394623131915,1.011259253070966,1.0025055524018396,0.9928517090983284,0.9959897346111573,0.9888673317994089,0.9837267555495495,1.008794046169223,1.011963698495778,0.9945493779822081,0.97609412493039,0.9919057541610168,1.0074820155824957,1.007551508219866,1.0070318350898828,0.9960321362891883,1.0144022030927744,1.0050080507472179,0.9971967315497857,0.992683041922307,1.0118656921442253,0.9976397757770424,0.9877437402031775,0.9969797111166937,0.9962419835662017,1.0011266905091245,0.9876385003464098,1.0079128433834597,1.0132933430187776,0.9996611501207188,1.0003396788626908,1.0012550418616137,1.0236437191290688,1.006737823785905,0.9853163204437912,1.0164882426608177,0.9778945035334148,1.0179094191168747,1.0011277424348275,0.9860921764762958,1.0035078247540343,0.9579784684325853,1.015669469461497,1.0226480396710416,0.9925088290493841
2457393.5041119214,1.0022565966417707,1.0045843930859681,0.9971662135835743,0.9962726259642093,1.0081252370198863,1.0021399137288105,0.9935862215583172,0.9961316196612449,1.0044825589723663,0.9964402378535073,0.992831943112601,0.9918531656094352,0.999463110114556,1.0061652446233675,1.0068305707678824,1.001928735904799,1.000079146541516,0.9909391902428674,0.9964888475685116,1.0070873330231973,1.00423780055091,1.0023101106261327,0.9968641975665904,1.000340108721982,1.0060635818108432,0.988252976521241,0.9958957880421423,0.9873603130440457,0.9851477755321681,0.9877310759762307,0.9736558643025957,0.9797077177774223,1.0125125779902946,1.0064629741840407,1.011391618967401,1.0092240167799245,0.9867296991639299,1.007447721948216,0.9923553169437193,1.0203460101954527,0.9946784668656532,0.9856852083707398,0.9999803572434492,0.9995561483916914,0.9951132717356254,0.9953047051307778,1.0152098552906008,0.9977435652532167,1.008674972821324,0.9706460507594076,1.0232011464629047,1.0005910625274923,0.9974176003935091,0.969403413835901,0.9854386761317103,0.9922205735119292,1.019282561767709,1.0058129665404474,1.0034239500229902,1.0132489400457412,0.9866287827608108,1.0225319778246793,0.9827028564227038,0.9910891236646969,1.017222055074196,0.9968867560849657
2457393.504688877,0.9968821145216917,1.000402486009114,1.0045905293896382,1.0000941753306412,0.9959867424248456,0.9895904364004697,1.0130795531638743,0.9948570013903569,0.9963818854065069,0.9998009613855422,0.9911074154715828,1.0041797991569625,0.9997580905050295,0.999884129104084,0.987563638243203,1.010240641695909,0.9900681388849293,1.02041868755248,0.9986368429389211,0.9972239723235982,0.9943317457298824,1.0134492604107999,0.9945228240338952,1.0035337470625398,0.9965111976735339,1.0122485431717485,1.0057851643260518,1.0020435902514226,1.0050106892422437,0.9967911453628889,0.9968702658780996,0.996859290516917,0.9930187414909775,1.0247632542111065,0.9691366239611817,0.985513821470101,1.0074450128862251,0.9860982564933685,1.004802275999323,0.9883633382758829,0.9946103526462895,1.00120329425332,1.0082012089052914,0.992829879553939,0.9999636202249418,1.005740449202467,1.0005031252315941,1.0144106588073578,0.9915809708306722,0.9881511117676649,0.992022082411733,0.983969542017342,0.9890863294149987,1.0018872775071967,1.0145290494736277,0.9938290787717577,1.0336511750545827,0.9868057507485258,1.014524273361409,0.994155820455858,1.0347047132891682,1.000334505129215,1.009076248795443,0.9723517364423323,0.9886513763627245,0.9868625495312529
2457393.5052657407,1.0013316903067182,0.9939909306513313,1.0009967343447375,1.0017569196345597,0.9935056023355462,1.006076003763531,0.9967098989555021,0.9992678954610098,1.010746301283753,0.9931147998589346,1.0074344095892707,1.0039746453704466,1.0037663854788526,1.006308303053446,0.9862583985081685,1.0093888271204265,1.00128279213765,1.00008774317846,1.0055509808611027,1.0051806594751105,0.9985033864976276,1.0051651703274431,0.988360357280961,1.0024763029127612,1.0069937412521393,1.0170219407491063,0.9996944067022044,0.9823397686735269,0.9865702990737031,1.000348617238045,1.013216067376343,1.044727167450857,1.0177882848626563,0.9898799859484044,0.994955391982916,1.0119642543996066,1.0029409132402096,0.9976580989136936,1.010920887574159,1.0162089059638375,1.0157064757808327,0.9954786680005949,1.010545130425899,1.006514067649171,0.9822306705860321,1.0006344837825205,1.0069472100713932,1.00274522694595,1.02680169294788,1.0109542513594352,1.0156608251276005,1.008164212365751,0.9722976097171214,0.9986022953072539,1.0113845221357207,1.0051971914457263,0.9946214507006682,1.0182865647094939,0.9611871188838176,0.9788109973115323,0.9901786082941693,0.9989049759998885,1.0083588434329838,0.9920956700837203,0.9901780546524105,0.9793892602613261
2457393.505842697,1.0051732489576481,1.0019539686511367,0.99531388647186,0.9988464233584965,0.999907387258446,0.9897363942372921,0.9995374326327494,1.005875306887043,1.0006977739479284,1.0015256742607448,1.0032073182073595,1.0049143826830744,0.9938071509950682,1.008316408229386,1.0008974780408262,0.9988419276314611,0.9991782945182576,0.9948647715247223,0.9846943314770797,0.9926637228986843,0.9990607881481895,0.9976093026410393,0.9978593982124829,0.9952923625000781,0.9696019266356608,0.9928515669642338,1.014151349885674,0.9941531330720241,1.0033693762185596,0.9990330413223363,0.9983824065123516,1.020238720277358,0.9879011603760975,0.9952462293240423,1.007204668037833,0.9917876184205846,0.9980428106810525,1.005801790869219,1.0130625714736226,0.9925163386774593,1.0214352531392974,1.0028348679884649,1.0006130186284554,0.9950885195619495,1.0045306161943868,1.0021369377805225,1.0011693199492702,1.0069527491014305,1.0106733331437818,0.9938731501754129,0.9878751858343873,0.9984710709143072,1.0090131101346673,1.0188079121689635,0.9918872794760949,1.0035336372740982,1.008534480031507,0.9841280925854241,0.9891316754436598,0.9845634693393646,0.9745211162158397,0.9972743986011293,0.990941536609014,0.9893991049526827,1.0045347961218596,0.9994024848218626
2457393.506415625,1.0022019035650582,0.9988005902249542,0.9952532766789425,1.0073739304211422,1.0047642295268469,0.9951376478506055,1.0028395624409316,0.9981539803601887,1.0120794577505314,1.0071918155724626,0.9900367726064652,1.0009088350662354,0.9969323471644593,1.0007538276901944,0.9932085205382323,0.9938822343874526,0.9996254892199884,1.000149401336855,0.9975922948367415,0.9889985526936194,0.9907130221530946,0.9992675614009071,0.9978937896765544,0.9847055970932691,1.011137160002175,1.0112553161072244,1.01606127376967,0.995179053621387,0.9875649049798506,0.9971039159906621,1.0067166932027596,0.9511042673068204,0.9922052786771177,0.9902743325585251,1.0143515541482098,0.9945531055358793,1.0043442325368839,0.9857590820169863,1.0093982421431529,0.9980649581451346,0.9878976725902694,0.9965833890480664,1.0298579355824773,1.0023303177703766,1.0016321187811097,0.98220939073453,1.0017903260466337,1.0070670965153468,0.9892694719067953,0.9913208442509643,0.9889436169532199,0.9927673139430176,0.9939137060043449,1.0225639706120706,0.9945839343542909,0.995369521040631,0.9876883654245511,0.9919767721490585,1.0069903990519047,0.9969925210265025,0.9879191376962028,1.0207920233099,1.0069426726912576,0.9496248200497481,0.98360755954251,0.9777972391319641
2457393.5069923494,0.9917350276467611,1.0053958647510857,1.0026118220204199,1.000960663084824,0.9957066670556901,1.0083227251040379,0.9942872934429372,0.9972196401664462,0.9939872558111107,1.0007724295920988,1.0008730976227014,0.993750163691443,0.9904582314364049,0.9926421157998533,0.9995734141070067,1.0007214172281238,1.0052356153873463,1.0131188936058337,0.9860709317725921,1.0105957641029495,0.9925304707978767,1.0146644190759584,1.0083801914028154,0.9857878368916565,0.9952817485852444,1.0030175879165,1.005391926603009,0.9915581704848263,0.9984959318545865,1.006410958229534,1.0161943037787193,1.0569038116039862,1.0019538858843098,0.999756972035155,1.0073875299672956,1.0329402155378362,1.0108841831235855,0.9908376299585718,0.9721899823545388,1.0097873136325084,1.0035147695707423,0.9953964793104467,1.0260699552129704,1.0115561589438113,1.0112774097701291,1.0069890608788767,1.021592368849721,1.0098260439078712,1.01121855944584,1.016457720279119,1.0332345832280345,0.994024932345902,1.0028065579781484,0.9915888563546417,1.0087167798194414,0.980967905902647,0.9834756365985095,0.9942986495261438,1.0017117162439992,1.005513333556499,0.9789351218199194,0.9948628803495275,0.988640078398004,1.0065107975561773,1.0078036413291742,1.0038458787310658
2457393.507569329,1.003056358484742,1.0012001143624454,1.0003078892403405,0.9980634008182443,1.0079314231910512,1.0051699242758851,1.0018725758774027,1.007216041937534,0.9826643239153854,1.014226333675433,0.9921871078848683,0.9884577023107435,0.997255928008887,0.9932887856249013,1.009797546790179,1.0186554920778448,0.9844623476564857,0.9959820830105494,0.9979918693967065,1.0037770564464847,0.9947280973735052,1.0034295217747382,1.0031341875215822,1.0063523050571905,0.9990038730572707,1.00149633471041,1.014184545947643,1.0221084941551426,1.0266564558244446,0.9978340412983523,0.9928829175036858,0.9645351312806743,1.0156688625274533,1.0013798447530458,1.0073908905275153,0.9942282724467949,0.9942976745372945,0.9858189279553062,0.991412688441024,1.0124381530240762,1.014970006146596,0.9812051680068783,0.9985576700698854,0.9871314433044794,0.9849006411572317,0.9941341970173113,0.9749132186089696,0.9982236607974516,0.9772230884941129,0.9891771472589972,1.0067287737615205,0.9945738556380559,0.9808435941049446,0.9968851897434933,1.014641797764916,1.0124004176591974,1.012482233189565,1.0111806716776368,1.0142291661213019,1.0107703759769886,0.9925320007982947,0.9840304887408836,1.0352635982655016,0.9739719079966433,0.9862135032614042,1.00781879038078
2457393.5081462963,0.9949599972174528,1.0018222702896746,0.9960202439510997,0.9901869498215905,1.0004267980338355,0.9950878907873868,0.9883708949120978,1.0048488796997403,1.0064781204343902,1.0052393453300263,1.0062655582890292,1.0030335837345825,0.9977224937458357,0.9898432914299681,1.0017103498442075,1.0025745478558603,1.0005473917254946,1.007590984290801,0.9967776368271016,0.9962000237349817,1.0123468330879413,0.9796458570613488,0.9906270495690118,0.9936476624865155,0.9787447518674104,0.9878522820887576,0.9877995846224071,0.981884853739317,0.9951465830296587,0.9828035356019357,0.9975233094162007,1.1231597968857299,0.9999906544345801,0.9986471440643566,1.0043507243563334,0.9796936200278585,0.9823922484183586,1.0025663485626182,1.0020189577136183,1.0011362407316546,1.0233509386509807,1.0005686915363843,0.9811436728944427,1.0029482130046297,0.9987181422559521,1.0256587086530307,0.9994066626470037,0.9869615347439109,0.9999378927471235,1.0061698972587645,0.9884623996933029,1.0098569891755005,1.0096644024279933,0.9989210231846226,0.9918977167989199,0.9909077368970317,1.0179427522622166,0.9919303851196758,1.0040365149630825,1.0042360921911546,1.0135918667777415,1.0224488888744476,1.0045712072766895,0.989807292391571,0.9794661662440899,1.0102927271249225
