JD,star0053
2459730.0852314816,0.9885783126772928
2459730.0873611113,1.0082072639715165
2459730.0894907406,0.9932246008404955
2459730.0916203703,1.002870390648745
2459730.093738426,1.0094635351972345
2459730.102511574,0.9927258990890822
2459730.120787037,0.9980257567765994
2459730.122916667,1.0012559875052494
2459730.1250462965,1.0022898970663874
2459730.1271759258,1.0007773218134544
2459730.1293055555,1.0082190794635006
2459730.1314930557,1.0017780908750842
2459730.133622685,1.0070673126696952
2459730.1357523147,1.0110297320613617
2459730.1378819444,1.006890136444026
2459730.140011574,1.0070021621976577
2459730.142141204,1.005559226666812
2459730.144259259,1.0096223644722504
2459730.146388889,1.004270568563974
2459730.1485300926,1.0036859086917616
2459730.1506597223,1.0045672577494902
2459730.1528703705,1.003780316897181
2459730.155,1.0027058171957683
2459730.1571296295,0.9995886184612588
2459730.1592592592,0.9999858585932531
2459730.161388889,1.0017161958791885
2459730.163599537,1.0003603956929321
2459730.1657291665,0.9992447883438672
2459730.167858796,0.9994496215901433
2459730.169988426,1.000322031204747
2459730.1721180556,0.9988901054390469
2459730.1742361113,0.9972050985686612
2459730.1763773146,0.9978904734385139
2459730.1785069443,0.997979521551782
2459730.180636574,0.9986947490658297
2459730.182766204,0.9994848789629145
2459730.1848958335,0.9982270345759204
2459730.187152778,0.9966885941593661
2459730.1892824075,0.9998970390732305
2459730.1914236112,0.9994424862590622
2459730.193553241,0.9993938528844243
2459730.195671296,1.0001799792580033
2459730.1978125,0.9990471996596858
2459730.1999305557,0.9989008245701372
2459730.2020601854,0.9995216069924004
2459730.2041898146,0.9969759115881178
2459730.2063194443,0.9963840092768684
2459730.208449074,0.9959010390657574
2459730.210578704,0.9955776589976708
2459730.2127083335,0.9995680604874476
2459730.2148379628,0.9980271551724128
2459730.2169675925,0.9999951738146886
2459730.219097222,1.0
2459730.221226852,1.0010322827193006
2459730.2233564816,0.9987066093142113
2459730.225486111,1.0006983989357023
2459730.2276157406,0.9997480196207635
2459730.2297453703,0.9969188523987025
2459730.231875,0.9963546228206257
2459730.234016204,0.9972562086511
2459730.2361458335,0.9979818723420162
2459730.2382754628,0.9975464695653969
2459730.2403935185,0.997679526282164
2459730.242523148,0.995844474836464
2459730.244652778,0.9967997075776176
2459730.246770833,0.9979305973625369
2459730.248912037,0.9972004366892413
2459730.2510416666,0.999226674057001
2459730.2531712963,0.9980407466032785
2459730.255300926,0.998914653030572
2459730.2574305558,0.9986824707459315
2459730.259560185,0.9984206178741754
2459730.2616898147,1.0002988183438735
2459730.2638194445,0.9962790759715084
2459730.265949074,1.0004423813470962
2459730.268078704,1.0029021639821605
2459730.270208333,1.0053940017828435
2459730.272337963,1.002274692020844
2459730.2744675926,1.0098346283296935
2459730.2765972223,1.006029668669547
2459730.278738426,1.0052061187151617
2459730.2808680558,1.0085830736354824
2459730.282997685,1.0073803402443604
2459730.2851157407,1.007814554932153
2459730.2872453704,1.0093149245685986
2459730.289375,1.007340300465262
2459730.2915046294,1.0090323234338496
2459730.293634259,1.0104611912137533
2459730.295763889,1.00904039813152
2459730.2978819446,1.0083228174818082
2459730.3000115743,1.009326693074658
2459730.3021527776,1.0053059863882545
2459730.3042708333,1.004014019351391
2459730.306400463,1.0010009450205908
2459730.3085300927,1.000476205469851
